data,produto_id,filial_id,empresa,volume,preco_unitario,receita
2025-03-13,P001,F132,Clamed,7.0,1898.12,13286.84
2025-02-26,P029,F247,Clamed,4.0,215.84,863.36
2025-02-09,P017,F061,Concorrente,5.0,2102.99,10514.95
2025-04-04,P026,F167,Clamed,2.0,226.95,453.9
2025-03-02,P050,F127,Clamed,1.0,4337.19,4337.19
2025-02-13,P025,F067,Concorrente,5.0,301.59,1507.95
2025-04-23,P004,F129,Concorrente,1.0,5332.52,5332.52
2025-06-10,P034,F017,Clamed,2.0,415.16,830.32
2025-04-19,P049,F037,Clamed,1.0,5092.51,5092.51
2025-03-23,P020,F238,Clamed,3.0,2599.75,7799.25
2025-01-10,P001,F149,Clamed,5.0,201.6,1008
2025-03-21,P038,F046,Clamed,2.0,326.61,653.22
2025-05-30,P042,F268,Concorrente,7.0,153.62,1075.34
2025-02-28,P011,F164,Concorrente,1.0,328.14,328.14
2025-03-19,P037,F023,Concorrente,1.0,410.52,410.52
2025-01-01,P033,F155,Concorrente,4.0,1984.21,7936.84
2025-03-30,P033,F132,Concorrente,12.0,1017.97,12215.64
2025-06-11,P015,F121,Clamed,1.0,5464.91,5464.91
2025-01-12,P018,F277,Clamed,7.0,2543.99,17807.93
2025-02-12,P020,F032,Clamed,3.0,2860.32,8580.96
2025-01-02,P037,F254,Concorrente,1.0,344.06,344.06
2025-05-22,P035,F276,Clamed,2.0,325.76,651.52
2025-03-23,P041,F198,Concorrente,2.0,3052.25,6104.5
2025-06-09,P014,F129,Concorrente,1.0,4065.87,4065.87
2025-02-15,P042,F222,Clamed,3.0,271.18,813.54
2025-02-28,P045,F019,Concorrente,5.0,2664.77,13323.85
2025-01-06,P044,F109,Concorrente,3.0,2427.02,7281.06
2025-04-09,P020,F152,Concorrente,3.0,272.54,817.62
2025-03-10,P050,F047,Clamed,2.0,2876.28,5752.56
2025-04-26,P020,F112,Clamed,1.0,357.89,357.89
2025-05-10,P006,F234,Clamed,7.0,156.39,1094.73
2025-04-18,P032,F261,Concorrente,6.0,1868.58,11211.48
2025-02-20,P038,F064,Clamed,4.0,215.49,861.96
2025-04-29,P029,F084,Clamed,3.0,233.31,699.93
2025-03-22,P023,F146,Concorrente,4.0,3010.8,12043.2
2025-03-26,P041,F203,Clamed,2.0,3621.72,7243.44
2025-03-26,P033,F255,Clamed,6.0,1363.31,8179.86
2025-01-12,P041,F082,Clamed,3.0,2766.05,8298.15
2025-03-22,P017,F029,Clamed,2.0,2922.81,5845.62
2025-03-29,P039,F251,Concorrente,9.0,210.1,1890.9
2025-05-25,P026,F254,Clamed,1.0,3224.56,3224.56
2025-05-13,P031,F190,Concorrente,8.0,1093.61,8748.88
2025-04-26,P024,F281,Concorrente,6.0,2165.86,12995.16
2025-03-23,P034,F223,Concorrente,3.0,2579.29,7737.87
2025-06-17,P050,F077,Concorrente,2.0,359.47,718.94
2025-05-31,P040,F232,Concorrente,3.0,302.9,908.7
2025-01-03,P021,F124,Concorrente,5.0,297.14,1485.7
2025-01-26,P009,F129,Concorrente,3.0,1941.46,5824.38
2025-01-22,P031,F146,Clamed,7.0,1067.39,7471.73
2025-01-10,P037,F084,Concorrente,1.0,514.26,514.26
2025-05-21,P011,F024,Clamed,1.0,391.58,391.58
2025-06-29,P004,F234,Clamed,1.0,371.14,371.14
2025-01-23,P024,F166,Concorrente,3.0,2935.37,8806.11
2025-06-23,P021,F248,Clamed,10.0,1807.71,18077.1
2025-03-21,P024,F232,Concorrente,4.0,2816.23,11264.92
2025-04-17,P011,F067,Concorrente,2.0,1328.47,2656.94
2025-06-08,P028,F170,Concorrente,2.0,2976.38,5952.76
2025-05-08,P004,F108,Clamed,1.0,459.08,459.08
2025-04-26,P049,F047,Concorrente,2.0,3648.62,7297.24
2025-02-19,P022,F041,Concorrente,6.0,1763.38,10580.28
2025-03-11,P007,F163,Clamed,1.0,583.67,583.67
2025-01-14,P005,F064,Concorrente,1.0,4176.12,4176.12
2025-01-07,P042,F260,Concorrente,8.0,127.85,1022.8
2025-02-18,P041,F076,Clamed,2.0,209.08,418.16
2025-05-06,P019,F249,Concorrente,9.0,2718.09,24462.81
2025-04-28,P028,F180,Clamed,1.0,45.56,45.56
2025-03-03,P016,F057,Concorrente,2.0,3223.29,6446.58
2025-05-22,P014,F274,Clamed,2.0,324.21,648.42
2025-03-25,P035,F014,Clamed,3.0,2258.29,6774.87
2025-05-29,P025,F040,Clamed,6.0,359.05,2154.3
2025-06-26,P049,F242,Concorrente,2.0,31.59,63.18
2025-03-03,P013,F289,Clamed,1.0,572.65,572.65
2025-03-09,P003,F100,Clamed,6.0,1973,11838
2025-01-13,P001,F183,Clamed,3.0,2713.32,8139.96
2025-06-17,P042,F089,Clamed,3.0,300.13,900.39
2025-03-15,P006,F053,Concorrente,10.0,1535.56,15355.6
2025-03-11,P050,F132,Concorrente,10.0,1215.46,12154.6
2025-03-02,P048,F239,Clamed,1.0,389.79,389.79
2025-04-28,P027,F282,Concorrente,12.0,136.41,1636.92
2025-02-02,P048,F237,Concorrente,4.0,231.73,926.92
2025-01-14,P002,F043,Clamed,1.0,440.04,440.04
2025-02-28,P019,F032,Clamed,6.0,276.37,1658.22
2025-06-09,P034,F136,Concorrente,2.0,3844.46,7688.92
2025-03-16,P038,F016,Clamed,4.0,2181.55,8726.2
2025-05-25,P023,F160,Clamed,3.0,355.2,1065.6
2025-03-04,P027,F064,Clamed,8.0,123.76,990.08
2025-03-08,P018,F163,Concorrente,2.0,420.4,840.8
2025-06-05,P022,F038,Concorrente,1.0,383.36,383.36
2025-05-03,P008,F216,Concorrente,7.0,1335.17,9346.19
2025-03-21,P013,F084,Clamed,1.0,640.61,640.61
2025-04-20,P037,F213,Concorrente,2.0,229.43,458.86
2025-01-23,P018,F105,Concorrente,3.0,359.53,1078.59
2025-06-12,P009,F271,Concorrente,4.0,2029.25,8117
2025-01-02,P026,F296,Clamed,1.0,482.93,482.93
2025-02-16,P008,F232,Concorrente,14.0,951.24,13317.36
2025-02-02,P027,F256,Concorrente,8.0,1583.68,12669.44
2025-01-07,P047,F063,Concorrente,4.0,185.93,743.72
2025-06-10,P006,F278,Clamed,10.0,1535.28,15352.8
2025-04-22,P025,F033,Clamed,2.0,4605.38,9210.76
2025-04-29,P022,F134,Clamed,3.0,282.17,846.51
2025-03-29,P023,F221,Clamed,3.0,382.62,1147.86
2025-04-05,P044,F091,Concorrente,6.0,1467.7,8806.2
2025-02-09,P007,F173,Concorrente,1.0,484.52,484.52
2025-05-02,P043,F246,Concorrente,2.0,2532.67,5065.34
2025-05-22,P010,F196,Clamed,1.0,4151.95,4151.95
2025-02-18,P015,F285,Concorrente,1.0,323.63,323.63
2025-05-23,P012,F118,Concorrente,8.0,2023.16,16185.28
2025-02-19,P045,F151,Concorrente,3.0,2693.4,8080.2
2025-05-10,P046,F016,Concorrente,2.0,339.33,678.66
2025-01-09,P015,F202,Concorrente,1.0,3959.61,3959.61
2025-04-26,P041,F266,Concorrente,1.0,469.01,469.01
2025-02-25,P037,F155,Concorrente,1.0,350.34,350.34
2025-04-19,P030,F185,Concorrente,1.0,4248.5,4248.5
2025-04-03,P016,F299,Clamed,2.0,3430.81,6861.62
2025-05-09,P014,F092,Concorrente,2.0,31.16,62.32
2025-05-30,P021,F104,Clamed,4.0,422.37,1689.48
2025-06-23,P009,F091,Concorrente,4.0,251.32,1005.28
2025-01-10,P037,F207,Clamed,3.0,23.55,70.65
2025-05-20,P013,F237,Clamed,1.0,372.28,372.28
2025-04-16,P014,F240,Concorrente,2.0,285.29,570.58
2025-05-27,P044,F292,Clamed,3.0,2840.18,8520.54
2025-02-26,P022,F020,Clamed,6.0,194.97,1169.82
2025-04-21,P024,F194,Clamed,1.0,4408.94,4408.94
2025-02-24,P017,F035,Clamed,1.0,4078.43,4078.43
2025-06-02,P040,F175,Concorrente,3.0,277.86,833.58
2025-06-04,P009,F108,Clamed,6.0,187.32,1123.92
2025-03-27,P021,F292,Clamed,4.0,287.23,1148.92
2025-06-04,P011,F270,Clamed,1.0,4764.57,4764.57
2025-02-23,P047,F101,Clamed,4.0,2164.25,8657
2025-06-27,P028,F210,Concorrente,1.0,398.49,398.49
2025-01-01,P032,F190,Clamed,2.0,3138.13,6276.26
2025-01-31,P013,F181,Concorrente,1.0,322.79,322.79
2025-06-14,P014,F083,Concorrente,5.0,2320.18,11600.9
2025-02-19,P005,F223,Concorrente,3.0,2791.12,8373.36
2025-01-22,P004,F289,Clamed,1.0,326.51,326.51
2025-04-03,P004,F290,Concorrente,2.0,420.59,841.18
2025-03-01,P008,F245,Clamed,3.0,2821.74,8465.22
2025-04-14,P006,F168,Concorrente,6.0,1873.53,11241.18
2025-01-01,P037,F082,Concorrente,1.0,4032.51,4032.51
2025-06-28,P011,F136,Clamed,1.0,417.95,417.95
2025-06-04,P025,F077,Concorrente,8.0,21.14,169.12
2025-01-25,P020,F236,Clamed,1.0,290.24,290.24
2025-05-14,P015,F271,Concorrente,1.0,3620.35,3620.35
2025-01-18,P043,F192,Concorrente,8.0,1454.13,11633.04
2025-05-22,P009,F114,Clamed,5.0,243.05,1215.25
2025-01-05,P037,F104,Clamed,1.0,419.49,419.49
2025-01-09,P020,F080,Concorrente,5.0,1631.36,8156.8
2025-04-15,P022,F220,Clamed,1.0,3856.37,3856.37
2025-01-26,P043,F104,Clamed,4.0,2618.96,10475.84
2025-04-25,P005,F080,Clamed,1.0,5502.99,5502.99
2025-04-25,P028,F060,Concorrente,1.0,403.38,403.38
2025-01-10,P029,F236,Concorrente,3.0,2967.97,8903.91
2025-01-30,P003,F026,Concorrente,6.0,1964.27,11785.62
2025-05-05,P004,F087,Concorrente,3.0,203.7,611.1
2025-05-27,P012,F049,Clamed,7.0,2420.49,16943.43
2025-06-01,P012,F246,Concorrente,4.0,3333.97,13335.88
2025-01-08,P015,F153,Concorrente,1.0,5264.08,5264.08
2025-04-20,P048,F290,Clamed,5.0,1448.5,7242.5
2025-06-21,P036,F121,Concorrente,6.0,3230.98,19385.88
2025-02-04,P039,F013,Clamed,2.0,423.73,847.46
2025-02-17,P010,F063,Clamed,1.0,550.68,550.68
2025-03-09,P015,F288,Concorrente,1.0,501.57,501.57
2025-04-16,P021,F241,Clamed,2.0,364.21,728.42
2025-04-06,P045,F274,Clamed,3.0,0,0
2025-02-04,P050,F033,Clamed,5.0,1529.2,7646
2025-06-01,P029,F237,Clamed,9.0,109.85,988.65
2025-02-03,P022,F263,Clamed,6.0,1671.26,10027.56
2025-06-23,P007,F228,Concorrente,1.0,651.29,651.29
2025-05-13,P004,F178,Concorrente,1.0,5229.09,5229.09
2025-05-07,P019,F155,Concorrente,2.0,4807.95,9615.9
2025-04-02,P011,F298,Clamed,1.0,454.81,454.81
2025-02-03,P013,F290,Clamed,1.0,4363.97,4363.97
2025-01-12,P032,F211,Concorrente,5.0,1591.56,7957.8
2025-06-17,P038,F005,Clamed,3.0,2288.7,6866.1
2025-05-12,P001,F198,Clamed,4.0,23.58,94.32
2025-01-18,P019,F209,Concorrente,4.0,2570.31,10281.24
2025-06-23,P046,F140,Clamed,1.0,475.85,475.85
2025-03-25,P042,F300,Clamed,3.0,2223.63,6670.89
2025-04-05,P042,F072,Concorrente,8.0,1303.65,10429.2
2025-02-15,P037,F068,Concorrente,2.0,288.13,576.26
2025-01-01,P019,F050,Clamed,3.0,2621.13,7863.39
2025-05-31,P028,F202,Clamed,1.0,577.78,577.78
2025-02-05,P028,F050,Concorrente,2.0,2624.56,5249.12
2025-01-24,P029,F048,Concorrente,3.0,237.11,711.33
2025-06-17,P030,F013,Concorrente,1.0,37.6,37.6
2025-03-07,P031,F249,Concorrente,11.0,1392.91,15322.01
2025-06-06,P029,F130,Concorrente,4.0,2870.55,11482.2
2025-05-20,P039,F020,Clamed,7.0,3522.78,24659.46
2025-04-06,P022,F249,Clamed,5.0,211.23,1056.15
2025-05-16,P046,F254,Concorrente,1.0,642.38,642.38
2025-05-14,P043,F201,Concorrente,2.0,2166.44,4332.88
2025-03-11,P049,F241,Concorrente,1.0,442.05,442.05
2025-05-18,P038,F236,Clamed,3.0,2029.01,6087.03
2025-05-21,P010,F014,Concorrente,1.0,3828.79,3828.79
2025-03-22,P006,F297,Clamed,10.0,1555.4,15554
2025-03-04,P014,F026,Concorrente,4.0,2143.76,8575.04
2025-06-09,P036,F250,Clamed,3.0,424.72,1274.16
2025-02-20,P006,F002,Clamed,6.0,1516.9,9101.4
2025-05-28,P037,F173,Concorrente,1.0,5.5,5.5
2025-03-10,P007,F171,Clamed,2.0,2557.62,5115.24
2025-04-25,P001,F132,Clamed,9.0,1485.33,13367.97
2025-01-31,P019,F106,Clamed,3.0,396.7,1190.1
2025-03-13,P024,F105,Clamed,3.0,215.22,645.66
2025-03-19,P039,F111,Clamed,2.0,470.1,940.2
2025-05-20,P018,F214,Concorrente,3.0,3631.95,10895.85
2025-02-11,P003,F221,Clamed,18.0,799.87,14397.66
2025-06-12,P019,F178,Concorrente,3.0,35.95,107.85
2025-06-19,P044,F173,Clamed,2.0,3030.86,6061.72
2025-03-21,P035,F260,Clamed,5.0,196.6,983
2025-05-14,P050,F035,Concorrente,2.0,352.85,705.7
2025-02-06,P049,F054,Clamed,1.0,390.41,390.41
2025-04-12,P012,F032,Concorrente,9.0,1856.6,16709.4
2025-06-23,P027,F226,Clamed,4.0,2323.25,9293
2025-01-11,P027,F035,Clamed,5.0,1317.33,6586.65
2025-02-09,P018,F247,Clamed,2.0,37.74,75.48
2025-03-16,P026,F029,Clamed,2.0,223.26,446.52
2025-02-16,P040,F291,Clamed,3.0,321.66,964.98
2025-03-16,P031,F132,Concorrente,8.0,211.98,1695.84
2025-02-24,P041,F027,Clamed,4.0,219.2,876.8
2025-05-08,P004,F271,Clamed,1.0,398.75,398.75
2025-04-01,P044,F137,Clamed,8.0,172.88,1383.04
2025-01-18,P031,F120,Concorrente,8.0,151.79,1214.32
2025-01-19,P038,F255,Clamed,2.0,399.26,798.52
2025-01-19,P038,F079,Clamed,5.0,140.52,702.6
2025-05-27,P049,F167,Concorrente,1.0,424.09,424.09
2025-03-24,P020,F189,Concorrente,3.0,2137.83,6413.49
2025-03-03,P041,F020,Concorrente,4.0,2513.81,10055.24
2025-01-05,P044,F274,Concorrente,9.0,1514.75,13632.75
2025-02-18,P014,F159,Concorrente,1.0,3648.69,3648.69
2025-02-06,P035,F166,Concorrente,4.0,256.54,1026.16
2025-03-11,P020,F281,Concorrente,4.0,249.95,999.8
2025-02-19,P050,F188,Concorrente,2.0,246.48,492.96
2025-02-19,P032,F289,Clamed,3.0,245.35,736.05
2025-03-05,P040,F280,Clamed,2.0,338.15,676.3
2025-03-03,P001,F108,Clamed,8.0,1517.17,12137.36
2025-03-26,P027,F204,Concorrente,9.0,257.58,2318.22
2025-03-30,P020,F196,Clamed,1.0,355.14,355.14
2025-02-05,P012,F280,Concorrente,4.0,2777.63,11110.52
2025-03-10,P050,F250,Concorrente,1.0,414.45,414.45
2025-05-16,P005,F159,Concorrente,1.0,5479.84,5479.84
2025-06-27,P040,F006,Clamed,3.0,204.35,613.05
2025-04-18,P001,F097,Clamed,2.0,3614.5,7229
2025-03-23,P027,F221,Clamed,5.0,2360.83,11804.15
2025-05-26,P010,F020,Clamed,2.0,3198.16,6396.32
2025-02-06,P002,F222,Concorrente,1.0,3539.44,3539.44
2025-03-30,P047,F263,Clamed,6.0,1488.93,8933.58
2025-05-21,P028,F084,Clamed,1.0,3470.48,3470.48
2025-06-03,P018,F178,Clamed,3.0,509.83,1529.49
2025-05-17,P040,F239,Clamed,1.0,372.74,372.74
2025-03-22,P041,F198,Clamed,3.0,186.81,560.43
2025-04-14,P011,F237,Clamed,1.0,537.48,537.48
2025-05-29,P035,F034,Clamed,4.0,2950.57,11802.28
2025-01-28,P002,F294,Clamed,1.0,49.28,49.28
2025-03-14,P025,F122,Concorrente,7.0,2031.26,14218.82
2025-05-04,P047,F292,Clamed,3.0,231.61,694.83
2025-01-10,P010,F224,Clamed,3.0,2677.96,8033.88
2025-04-12,P012,F081,Clamed,2.0,4897.69,9795.38
2025-05-21,P005,F245,Concorrente,1.0,379.4,379.4
2025-04-15,P045,F078,Clamed,3.0,338.39,1015.17
2025-06-02,P041,F247,Concorrente,3.0,1938.18,5814.54
2025-05-08,P013,F174,Clamed,3.0,2396.61,7189.83
2025-04-19,P019,F054,Concorrente,3.0,386.42,1159.26
2025-04-28,P001,F269,Concorrente,3.0,262.82,788.46
2025-03-02,P047,F253,Concorrente,2.0,261.94,523.88
2025-03-18,P014,F163,Concorrente,1.0,366.15,366.15
2025-06-29,P046,F214,Concorrente,1.0,3532.69,3532.69
2025-06-01,P010,F104,Clamed,2.0,315.9,631.8
2025-03-15,P033,F073,Clamed,3.0,202.65,607.95
2025-01-02,P022,F282,Concorrente,4.0,21.93,87.72
2025-05-18,P036,F064,Clamed,9.0,2323.57,20912.13
2025-01-10,P012,F170,Clamed,3.0,396.21,1188.63
2025-03-20,P025,F266,Concorrente,3.0,2956.62,8869.86
2025-04-14,P006,F292,Clamed,7.0,1231.09,8617.63
2025-03-01,P028,F266,Concorrente,1.0,559.17,559.17
2025-05-19,P019,F299,Clamed,3.0,4908.53,14725.59
2025-06-29,P024,F094,Concorrente,5.0,259.59,1297.95
2025-05-29,P027,F159,Concorrente,5.0,184,920
2025-02-08,P010,F259,Clamed,1.0,4783.75,4783.75
2025-06-01,P012,F225,Concorrente,5.0,2725.34,13626.7
2025-04-03,P005,F300,Concorrente,1.0,553.34,553.34
2025-05-30,P044,F234,Clamed,5.0,247.96,1239.8
2025-06-26,P013,F004,Concorrente,4.0,2252.29,9009.16
2025-04-12,P032,F204,Concorrente,10.0,1189.08,11890.8
2025-06-11,P025,F110,Concorrente,6.0,2742.88,16457.28
2025-02-07,P043,F034,Concorrente,8.0,1399.49,11195.92
2025-04-10,P003,F188,Clamed,4.0,1861,7444
2025-02-28,P032,F287,Clamed,5.0,16.58,82.9
2025-01-05,P035,F030,Concorrente,8.0,1428.97,11431.76
2025-05-30,P011,F234,Clamed,1.0,4809.76,4809.76
2025-01-30,P013,F089,Concorrente,1.0,417.69,417.69
2025-05-21,P044,F262,Concorrente,6.0,1311.04,7866.24
2025-02-24,P011,F211,Concorrente,1.0,322.62,322.62
2025-01-10,P026,F200,Concorrente,4.0,232.95,931.8
2025-01-31,P014,F067,Concorrente,5.0,156.89,784.45
2025-02-02,P007,F219,Concorrente,1.0,664.11,664.11
2025-04-18,P002,F288,Clamed,1.0,5749.56,5749.56
2025-03-06,P002,F192,Concorrente,2.0,3745.03,7490.06
2025-05-13,P050,F024,Concorrente,4.0,1705.37,6821.48
2025-01-07,P013,F176,Clamed,3.0,256.09,768.27
2025-02-22,P013,F171,Concorrente,2.0,244.35,488.7
2025-01-10,P014,F145,Concorrente,4.0,1745.18,6980.72
2025-05-29,P019,F072,Clamed,3.0,5385.41,16156.23
2025-01-13,P032,F221,Clamed,8.0,1412.08,11296.64
2025-03-25,P042,F243,Clamed,4.0,2167.74,8670.96
2025-05-01,P030,F110,Concorrente,3.0,2442.35,7327.05
2025-02-19,P013,F079,Concorrente,2.0,322.9,645.8
2025-05-05,P009,F200,Clamed,8.0,172.67,1381.36
2025-03-28,P007,F173,Concorrente,1.0,359.24,359.24
2025-06-14,P025,F260,Concorrente,15.0,17.85,267.75
2025-02-26,P015,F148,Concorrente,1.0,34.23,34.23
2025-04-11,P023,F256,Clamed,3.0,403.64,1210.92
2025-02-26,P017,F157,Clamed,6.0,1597.01,9582.06
2025-01-13,P018,F224,Clamed,3.0,462.29,1386.87
2025-03-31,P017,F038,Clamed,1.0,3847.82,3847.82
2025-03-02,P012,F200,Concorrente,5.0,326.53,1632.65
2025-01-17,P039,F019,Concorrente,7.0,228.77,1601.39
2025-04-05,P037,F177,Clamed,1.0,467.54,467.54
2025-06-05,P047,F169,Concorrente,5.0,187.84,939.2
2025-05-14,P011,F032,Concorrente,2.0,2794.2,5588.4
2025-04-30,P010,F065,Concorrente,2.0,357.38,714.76
2025-06-27,P028,F045,Clamed,2.0,312.68,625.36
2025-02-15,P041,F041,Clamed,5.0,1786.57,8932.85
2025-04-16,P041,F238,Concorrente,5.0,1939.12,9695.6
2025-04-22,P026,F002,Concorrente,8.0,1284.46,10275.68
2025-04-10,P003,F277,Clamed,5.0,2029.96,10149.8
2025-02-06,P034,F117,Clamed,5.0,1849.11,9245.55
2025-01-04,P030,F080,Concorrente,1.0,359.6,359.6
2025-04-29,P029,F009,Concorrente,6.0,209.51,1257.06
2025-04-01,P023,F045,Concorrente,8.0,1767.41,14139.28
2025-06-26,P030,F294,Clamed,1.0,348.4,348.4
2025-04-02,P030,F102,Concorrente,1.0,4107.2,4107.2
2025-02-21,P046,F175,Concorrente,2.0,3924.06,7848.12
2025-05-21,P023,F110,Clamed,4.0,2941.43,11765.72
2025-01-29,P010,F293,Concorrente,2.0,277.19,554.38
2025-02-18,P014,F078,Concorrente,4.0,243.07,972.28
2025-02-23,P019,F210,Concorrente,5.0,2304.91,11524.55
2025-05-01,P007,F262,Clamed,1.0,660.78,660.78
2025-03-30,P014,F096,Concorrente,4.0,2785.31,11141.24
2025-05-18,P039,F280,Clamed,6.0,2147.71,12886.26
2025-06-20,P008,F128,Concorrente,5.0,2272.82,11364.1
2025-05-28,P006,F184,Concorrente,5.0,1952.45,9762.25
2025-03-12,P016,F147,Clamed,1.0,401.41,401.41
2025-01-24,P041,F282,Concorrente,4.0,21.63,86.52
2025-04-10,P011,F120,Concorrente,2.0,3396.49,6792.98
2025-06-19,P021,F093,Concorrente,4.0,4789.93,19159.72
2025-06-11,P025,F093,Concorrente,4.0,32.43,129.72
2025-04-10,P001,F130,Clamed,3.0,251.23,753.69
2025-05-28,P011,F291,Concorrente,2.0,3686.94,7373.88
2025-01-15,P024,F181,Concorrente,5.0,1942.45,9712.25
2025-01-31,P045,F089,Clamed,1.0,404.34,404.34
2025-06-23,P045,F200,Clamed,3.0,29.79,89.37
2025-02-17,P003,F044,Concorrente,3.0,2905.55,8716.65
2025-04-19,P014,F098,Concorrente,6.0,2158.2,12949.2
2025-04-08,P017,F014,Clamed,2.0,405.56,811.12
2025-02-13,P025,F091,Clamed,1.0,562.41,562.41
2025-02-21,P001,F232,Clamed,13.0,836.87,10879.31
2025-02-12,P010,F210,Concorrente,1.0,415.6,415.6
2025-06-25,P017,F022,Clamed,3.0,203.62,610.86
2025-03-22,P028,F106,Concorrente,1.0,515.16,515.16
2025-02-09,P017,F039,Clamed,3.0,251.3,753.9
2025-04-29,P039,F117,Clamed,5.0,2678.32,13391.6
2025-01-09,P032,F206,Concorrente,5.0,1418.55,7092.75
2025-05-03,P011,F235,Clamed,1.0,407.38,407.38
2025-05-09,P049,F089,Concorrente,1.0,432.25,432.25
2025-04-02,P039,F199,Clamed,,311.87,#VALUE!
2025-06-22,P037,F136,Concorrente,1.0,623.51,623.51
2025-02-09,P022,F118,Concorrente,6.0,1597.65,9585.9
2025-05-05,P018,F207,Clamed,5.0,406.73,2033.65
2025-01-20,P044,F198,Concorrente,9.0,1100.82,9907.38
2025-05-09,P022,F111,Concorrente,3.0,1827.15,5481.45
2025-06-06,P002,F127,Concorrente,1.0,621.09,621.09
2025-03-26,P049,F269,Clamed,1.0,740.31,740.31
2025-05-12,P047,F151,Clamed,3.0,2844.5,8533.5
2025-05-15,P017,F063,Clamed,1.0,4516.69,4516.69
2025-05-13,P020,F151,Concorrente,3.0,2052.88,6158.64
2025-04-03,P014,F284,Clamed,7.0,161.16,1128.12
2025-04-17,P009,F144,Clamed,4.0,191.96,767.84
2025-02-15,P006,F190,Clamed,2.0,2958.44,5916.88
2025-01-24,P014,F113,Concorrente,3.0,2261.79,6785.37
2025-04-29,P047,F156,Clamed,3.0,271.82,815.46
2025-04-29,P040,F287,Concorrente,1.0,395.95,395.95
2025-04-13,P024,F059,Concorrente,5.0,17.95,89.75
2025-03-12,P011,F284,Concorrente,2.0,377.47,754.94
2025-01-05,P025,F275,Clamed,6.0,2128.73,12772.38
2025-04-28,P023,F227,Concorrente,3.0,322.23,966.69
2025-02-25,P030,F258,Concorrente,1.0,4048.63,4048.63
2025-01-08,P048,F286,Concorrente,10.0,1189.08,11890.8
2025-04-08,P012,F201,Clamed,3.0,3074.66,9223.98
2025-05-28,P035,F241,Concorrente,2.0,2865.19,5730.38
2025-03-09,P048,F159,Clamed,3.0,218.98,656.94
2025-06-14,P026,F254,Clamed,1.0,3701.46,3701.46
2025-04-08,P021,F063,Concorrente,2.0,430.81,861.62
2025-02-05,P007,F156,Clamed,1.0,357.66,357.66
2025-03-03,P030,F241,Clamed,1.0,658.68,658.68
2025-06-22,P011,F212,Concorrente,1.0,37.43,37.43
2025-02-03,P041,F088,Clamed,6.0,193.76,1162.56
2025-03-07,P048,F235,Concorrente,4.0,271.01,1084.04
2025-01-29,P028,F258,Concorrente,3.0,2433.52,7300.56
2025-03-24,P029,F208,Concorrente,3.0,1994.93,5984.79
2025-06-07,P030,F246,Clamed,1.0,4713.18,4713.18
2025-02-15,P034,F101,Clamed,1.0,417.98,417.98
2025-02-02,P043,F121,Concorrente,2.0,3181.29,6362.58
2025-05-20,P028,F152,Clamed,1.0,5430.8,5430.8
2025-04-18,P045,F014,Concorrente,2.0,2984.84,5969.68
2025-04-14,P050,F104,Clamed,5.0,191.5,957.5
2025-02-10,P013,F192,Clamed,2.0,346.07,692.14
2025-05-22,P028,F087,Clamed,2.0,288.72,577.44
2025-01-22,P001,F118,Concorrente,10.0,1119.38,11193.8
2025-01-10,P002,F158,Concorrente,1.0,448.4,448.4
2025-02-20,P032,F296,Concorrente,6.0,1474.87,8849.22
2025-04-22,P023,F075,Concorrente,3.0,349.76,1049.28
2025-03-11,P041,F294,Clamed,2.0,2238.01,4476.02
2025-03-20,P040,F255,Clamed,3.0,2283.65,6850.95
2025-03-26,P031,F271,Concorrente,5.0,170.59,852.95
2025-05-09,P028,F001,Concorrente,1.0,466.49,466.49
2025-01-14,P038,F140,Concorrente,7.0,1419.9,9939.3
2025-03-16,P016,F097,Clamed,3.0,200.06,600.18
2025-05-26,P011,F176,Clamed,2.0,3162.22,6324.44
2025-02-07,P011,F100,Concorrente,3.0,2588.23,7764.69
2025-05-01,P049,F161,Clamed,1.0,450.19,450.19
2025-01-07,P035,F014,Concorrente,3.0,206.59,619.77
2025-03-08,P032,F147,Clamed,3.0,2180.6,6541.8
2025-06-12,P007,F265,Concorrente,2.0,3286.99,6573.98
2025-06-14,P002,F227,Clamed,1.0,3969.32,3969.32
2025-03-08,P022,F230,Clamed,1.0,3633.09,3633.09
2025-06-22,P015,F229,Concorrente,1.0,3141.36,3141.36
2025-03-12,P026,F264,Clamed,2.0,299.06,598.12
2025-03-23,P045,F240,Concorrente,3.0,2378.53,7135.59
2025-01-28,P032,F297,Concorrente,7.0,1725.89,12081.23
2025-01-26,P021,F265,Concorrente,7.0,2737.22,19160.54
2025-05-07,P038,F136,Clamed,1.0,354.9,354.9
2025-02-07,P026,F084,Concorrente,5.0,1383.78,6918.9
2025-03-30,P048,F274,Clamed,6.0,194.4,1166.4
2025-02-09,P037,F277,Concorrente,2.0,304.63,609.26
2025-03-28,P019,F030,Clamed,3.0,430.71,1292.13
2025-04-24,P008,F149,Clamed,11.0,1026.68,11293.48
2025-04-06,P037,F187,Clamed,1.0,404.8,404.8
2025-04-15,P024,F111,Clamed,1.0,373.87,373.87
2025-04-30,P033,F099,Concorrente,10.0,123.59,1235.9
2025-03-04,P001,F190,Concorrente,3.0,2056.22,6168.66
2025-02-15,P030,F110,Clamed,1.0,399.47,399.47
2025-06-19,P037,F168,Concorrente,1.0,348.96,348.96
2025-02-08,P003,F232,Clamed,8.0,1440.41,11523.28
